QUERY_CLUSTER	SUBJECT_CLUSTER	CLUSTER_SEQUENCE_ID	QUERY_SUBCLUSTERS	SUBJECT_SUBCLUSTERS	DDM_CORRELATION_PEARSON	P-VALUE_PEARSON	DDM_CORRELATION_SPEARMAN	P-VALUE_SPEARMAN	FIXED_SEQ_ID	IG_PAIR	SEQ_ID_RANGE
4nrxH	4jj5B	56.52	"['4nrxA', '4nrzH']"	"['4isvB', '4jj5B']"	0.9396669148805862	0.0	0.7455243916112699	0.0	60.57692307692307	TRUE	"50-60"
4nrxH	2v7hH	57.14	"['4nrxA', '4nrzH']"	"['2v7hH', '2v7hB']"	-0.9664541995716188	0.0	-0.8083373976340886	0.0	61.6822429906542	TRUE	"50-60"
4nrxH	4o5lH	75.53	"['4nrxA', '4nrzH']"	"['4o5iU', '4o58H']"	-0.973409032237335	0.0	-0.8101216929845348	0.0	76.25570776255708	TRUE	"70-80"
4nrxH	6mubH	66.52	"['4nrxA', '4nrzH']"	"['3ob0H', '3oauH']"	-0.5673420093154727	0.0	-0.4934213324456888	0.0	67.43119266055045	TRUE	"60-70"
4nrxH	3nz8A	57.39	"['4nrxA', '4nrzH']"	"['3nz8H', '3nz8A']"	-0.9825210200434403	0.0	-0.8133337392699435	0.0	61.502347417840376	TRUE	"50-60"
4nrxH	5vkkH	75.11	"['4nrxA', '4nrzH']"	"['5vl3H', '5vkkA']"	-0.8973507604028185	0.0	-0.7422295309301228	0.0	78.84615384615384	TRUE	"70-80"
4nrxH	7c94E	54.51	"['4nrxA', '4nrzH']"	"['7c95B', '7c94E']"	0.9640674949711958	0.0	0.81624950923211	0.0	57.870370370370374	TRUE	"50-60"
4nrxH	6kvfH	74.89	"['4nrxA', '4nrzH']"	"['6kvfH', '6kvfA']"	-0.8781404395575939	0.0	-0.7109830741198178	0.0	77.5609756097561	TRUE	"70-80"
4nrxH	5k8aH	66.95	"['4nrxA', '4nrzH']"	"['3ixtA', '4zypK']"	0.9822517576133187	0.0	0.8299555019187694	0.0	70.47619047619048	TRUE	"60-70"
4nrxH	6a77H	54.78	"['4nrxA', '4nrzH']"	"['6a76H', '6a77H']"	-0.9555885510140004	0.0	-0.7936111539454194	0.0	57.74647887323944	TRUE	"50-60"
4nrxH	1cicD	54.08	"['4nrxA', '4nrzH']"	"['1fdlH', '1cicD']"	-0.9819041313538653	0.0	-0.8206630047537078	0.0	59.241706161137444	TRUE	"50-60"
4nrxH	3lmjH	74.79	"['4nrxA', '4nrzH']"	"['3lqaH', '3lmjH']"	-0.9272669299671427	0.0	-0.7845102522038472	0.0	75.45454545454545	TRUE	"70-80"
4nrxH	5e94B	64.96	"['4nrxA', '4nrzH']"	"['5e94B', '5e94D']"	-0.951530291567828	0.0	-0.7870781377647527	0.0	68.98148148148148	TRUE	"60-70"
4nrxH	6anpH	64.47	"['4nrxA', '4nrzH']"	"['6anpB', '6ao0H']"	0.3276638135271915	0.0	0.2964540032693962	0.0	66.16161616161617	TRUE	"60-70"
4nrxH	4d9lJ	76.29	"['4nrxA', '4nrzH']"	"['4d9lJ', '4d9lH']"	-0.874353176793224	0.0	-0.7129999576390944	0.0	78.80184331797236	TRUE	"70-80"
4nrxH	4qhlA	67.09	"['4nrxA', '4nrzH']"	"['4qhmE', '4qhlA']"	-0.963318172236154	0.0	-0.8171285243474198	0.0	68.51851851851852	TRUE	"60-70"
4nrxH	1jnhB	56.52	"['4nrxA', '4nrzH']"	"['1jn6B', '1jnhB']"	-0.8939183973976922	0.0	-0.6899723170489799	0.0	60.76555023923444	TRUE	"50-60"
4nrxH	6wj1H	64.41	"['4nrxA', '4nrzH']"	"['6wj1G', '6wj1H']"	-0.9674521565233954	0.0	-0.8174857537991049	0.0	65.9090909090909	TRUE	"60-70"
4nrxH	4fqhA	76.39	"['4nrxA', '4nrzH']"	"['4fqvJ', '6cnvH']"	-0.9487824322344514	0.0	-0.7524974126652766	0.0	78.40375586854461	TRUE	"70-80"
4nrxH	2dquH	54.27	"['4nrxA', '4nrzH']"	"['2dqtH', '2dtmH']"	-0.9552074703561358	0.0	-0.7843805670594894	0.0	58.29383886255924	TRUE	"50-60"
4nrxH	3lmjL	29.11	"['4nrxA', '4nrzH']"	"['3lmjL', '3lqaL']"	-0.9176635294611101	0.0	-0.7382593542042099	0.0	32.84313725490196	TRUE	"20-30"
4nrxH	5bk2C	73.93	"['4nrxA', '4nrzH']"	"['4xgzG', '4rrpG']"	0.9511691563619259	0.0	0.7608014028578881	0.0	77.35849056603774	TRUE	"70-80"
4nrxH	3b2uN	69.66	"['4nrxA', '4nrzH']"	"['6b3sF', '3b2vH']"	-0.9768273892753161	0.0	-0.8366714944256094	0.0	72.64150943396226	TRUE	"60-70"
4nrxH	5mtlC	28.81	"['4nrxA', '4nrzH']"	"['5mtlB', '5mtlD']"	0.9160305545093197	0.0	0.7342249964140422	0.0	33.68983957219251	TRUE	"20-30"
4nrxH	2gjzH	54.51	"['4nrxA', '4nrzH']"	"['2gjzB', '2gk0B']"	-0.9836460497529185	0.0	-0.8301900973296626	0.0	58.29383886255924	TRUE	"50-60"
4nrxH	5ijvF	49.22	"['4nrxA', '4nrzH']"	"['5ijvF', '5ijvD']"	-0.9418204360082023	0.0	-0.7668307174799517	0.0	54.75113122171946	TRUE	"40-50"
4nrxH	6umxH	74.68	"['4nrxA', '4nrzH']"	"['6umxH', '6umxh']"	-0.9178116306244086	0.0	-0.760230078250352	0.0	75.0	TRUE	"70-80"
4nrxH	4r96H	73.91	"['4nrxA', '4nrzH']"	"['4r96B', '4r96F']"	0.9847287415757648	0.0	0.8255740399189591	0.0	76.99530516431925	TRUE	"70-80"
4nrxH	5t4zH	60.85	"['4nrxA', '4nrzH']"	"['5iieH', '5iieA']"	0.9794761345611707	0.0	0.8343316933671258	0.0	62.5	TRUE	"60-70"
4nrxH	6bjzH	73.08	"['4nrxA', '4nrzH']"	"['1i9rH', '6bjzH']"	-0.9867725667256374	0.0	-0.8364667797223424	0.0	76.16822429906543	TRUE	"70-80"
4nrxH	6ofiH	75.76	"['4nrxA', '4nrzH']"	"['6oedC', '6ofiH']"	-0.9495944381335115	0.0	-0.776780347194393	0.0	78.67298578199052	TRUE	"70-80"
4nrxH	2f58H	55.98	"['4nrxA', '4nrzH']"	"['3f58H', '1f58H']"	0.9735168495119725	0.0	0.8140391343856551	0.0	59.63302752293578	TRUE	"50-60"
4nrxH	3dggD	57.08	"['4nrxA', '4nrzH']"	"['3dggB', '3dggD']"	0.9469606176897002	0.0	0.788384222991933	0.0	61.79245283018868	TRUE	"50-60"
4nrxH	4xwgH	74.68	"['4nrxA', '4nrzH']"	"['4xx1H', '4xx1E']"	0.9713846767609347	0.0	0.8174035425057188	0.0	74.77064220183486	TRUE	"70-80"
4nrxH	6p3sA	70.04	"['4nrxA', '4nrzH']"	"['6p3sM', '6p3sI']"	-0.9611814747219247	0.0	-0.7932573881867054	0.0	72.38095238095238	TRUE	"70-80"
4nrxH	6nisL	31.78	"['4nrxA', '4nrzH']"	"['6nipB', '6nisL']"	0.9484806987663645	0.0	0.7499045999903636	0.0	35.43689320388349	TRUE	"30-40"
4nrxH	6qkdJ	70.82	"['4nrxA', '4nrzH']"	"['6qkdI', '6qkdJ']"	-0.03659197477850859	1.0913965221416512e-15	-0.010025296999968668	0.028125028970151116	71.23287671232876	TRUE	"70-80"
4nrxH	4kxzH	71.05	"['4nrxA', '4nrzH']"	"['3eo1B', '4kxzH']"	-0.9397413265426889	0.0	-0.7951227422422239	0.0	74.17840375586854	TRUE	"70-80"
4nrxH	5uxqH	68.33	"['4nrxA', '4nrzH']"	"['5uy3H', '5uxqH']"	-0.9431268964251375	0.0	-0.7824941654271872	0.0	70.18348623853211	TRUE	"60-70"
4nrxH	6phcA	70.82	"['4nrxA', '4nrzH']"	"['6phhA', '6phgA']"	-0.9361659397298953	0.0	-0.79625413650179	0.0	71.49321266968326	TRUE	"70-80"
4nrxH	5mp6H	67.93	"['4nrxA', '4nrzH']"	"['5mp6H', '5f89A']"	0.9470519533087126	0.0	0.7989682680582207	0.0	69.72477064220183	TRUE	"60-70"
4nrxH	3so3B	28.57	"['4nrxA', '4nrzH']"	"['4dn4L', '3f12C']"	-0.4942311001847169	0.0	-0.3067281429432642	0.0	33.33333333333333	TRUE	"20-30"
4nrxH	6rcvC	75.42	"['4nrxA', '4nrzH']"	"['6rcvH', '6rcqA']"	0.8293488881418691	0.0	0.7405257377862868	0.0	76.14678899082568	TRUE	"70-80"
4nrxH	3eoaH	75.55	"['4nrxA', '4nrzH']"	"['3eobH', '3eo9H']"	0.9680474376337236	0.0	0.7925751044490097	0.0	78.03738317757009	TRUE	"70-80"
4nrxH	6ca7H	70.71	"['4nrxA', '4nrzH']"	"['6ca9D', '6ca7H']"	0.08930295782315587	4.891458899223886e-87	0.18754414607017703	0.0	72.85067873303167	TRUE	"70-80"
4nrxH	5ockH	50.21	"['4nrxA', '4nrzH']"	"['5ocyH', '5ocxH']"	-0.9633947702864175	0.0	-0.8243356125281969	0.0	54.106280193236714	TRUE	"50-60"
4nrxH	4o5lL	30.93	"['4nrxA', '4nrzH']"	"['4o5iT', '4o5lL']"	0.8778783801920782	0.0	0.7124288627312227	0.0	35.12195121951219	TRUE	"30-40"
4nrxH	6b0wH	69.1	"['4nrxA', '4nrzH']"	"['6b0sH', '6b0wH']"	0.9630356294274466	0.0	0.8255406369920522	0.0	70.96774193548387	TRUE	"60-70"
4nrxH	3l95B	74.79	"['4nrxA', '4nrzH']"	"['3l95B', '3l95H']"	-0.9685108597046723	0.0	-0.8036897433164132	0.0	77.57009345794393	TRUE	"70-80"
4nrxH	1jpsH	74.36	"['4nrxA', '4nrzH']"	"['1pg7I', '1jpsH']"	-0.9830758588528723	0.0	-0.8568929650838963	0.0	77.72511848341233	TRUE	"70-80"
4nrxH	6okmH	76.07	"['4nrxA', '4nrzH']"	"['6ogxH', '6okmH']"	0.9434105219088776	0.0	0.7811175907371951	0.0	81.06796116504854	TRUE	"70-80"
4nrxH	3levH	65.69	"['4nrxA', '4nrzH']"	"['1u93B', '3levH']"	-0.9523365754926377	0.0	-0.8031536948714653	0.0	64.38356164383562	TRUE	"60-70"
4nrxH	6umjH	75.11	"['4nrxA', '4nrzH']"	"['6umhh', '6umjH']"	-0.8391090483838312	0.0	-0.681952469532485	0.0	76.23318385650224	TRUE	"70-80"
4nrxH	6vl8E	71.37	"['4nrxA', '4nrzH']"	"['6vl9H', '6vl8A']"	-0.9553100747474232	0.0	-0.7848485661762045	0.0	75.36231884057972	TRUE	"70-80"
4nrxH	6nisH	69.23	"['4nrxA', '4nrzH']"	"['6nipH', '6nisH']"	-0.9344719360109889	0.0	-0.7571576467294838	0.0	70.37037037037037	TRUE	"60-70"
4nrxH	4x8jH	51.5	"['4nrxA', '4nrzH']"	"['4x8jA', '4x8jH']"	0.979333966386764	0.0	0.8303783362675939	0.0	59.27835051546392	TRUE	"50-60"
4nrxH	3qg6B	50.65	"['4nrxA', '4nrzH']"	"['3qg6H', '3qg7H']"	-0.9773419822297776	0.0	-0.8281604551742402	0.0	56.09756097560976	TRUE	"50-60"
4nrxH	5t4zL	28.81	"['4nrxA', '4nrzH']"	"['5t4zB', '5t4zL']"	-0.8660639732471583	0.0	-0.6934082601032346	0.0	32.67326732673268	TRUE	"20-30"
4nrxH	3hmwH	83.33	"['4nrxA', '4nrzH']"	"['3hmxH', '3hmwH']"	-0.9604826871388095	0.0	-0.7759253626413659	0.0	86.85446009389672	TRUE	"80-90"
4nrxH	2virB	55.22	"['4nrxA', '4nrzH']"	"['2visB', '1gigH']"	-0.944468995002711	0.0	-0.7966096133241838	0.0	58.79629629629629	TRUE	"50-60"
4nrxH	5w4lH	70.09	"['4nrxA', '4nrzH']"	"['3tnnE', '5w4lH']"	0.9701553357628205	0.0	0.7969877355572448	0.0	71.77033492822966	TRUE	"70-80"
4nrxH	4mxvF	70.13	"['4nrxA', '4nrzH']"	"['4mxwW', '4mxvY']"	0.9811499588453093	0.0	0.8200579901279226	0.0	75.94339622641509	TRUE	"70-80"
4nrxH	5w08I	75.11	"['4nrxA', '4nrzH']"	"['5w08I', '6ur5A']"	-0.885736014912361	0.0	-0.7343886130757833	0.0	75.1111111111111	TRUE	"70-80"
4nrxH	5itbH	72.49	"['4nrxA', '4nrzH']"	"['5j3dC', '5itbH']"	0.950153863564857	0.0	0.8192708399008429	0.0	74.64788732394366	TRUE	"70-80"
4nrxH	6glwL	30.8	"['4nrxA', '4nrzH']"	"['6glwL', '6glwD']"	-0.8956601513142639	0.0	-0.7040217074501475	0.0	34.97536945812808	TRUE	"30-40"
4nrxH	4odvH	53.48	"['4nrxA', '4nrzH']"	"['4odvH', '4odwH']"	0.7986419955315676	0.0	0.7166583638353037	0.0	56.54205607476636	TRUE	"50-60"
4nrxH	1ynlH	55.65	"['4nrxA', '4nrzH']"	"['1cgsH', '2cgrH']"	-0.9528699008241006	0.0	-0.8093515601198011	0.0	59.80861244019139	TRUE	"50-60"
4nrxH	6cbjH	71.37	"['4nrxA', '4nrzH']"	"['6cbjH', '5tplH']"	0.9620320291104324	0.0	0.8143286803640019	0.0	70.9090909090909	TRUE	"70-80"
4nrxH	6meiH	75.74	"['4nrxA', '4nrzH']"	"['6meiH', '6medC']"	-0.9597808941188536	0.0	-0.807375116624826	0.0	77.27272727272727	TRUE	"70-80"
4nrxH	1za3B	75.21	"['4nrxA', '4nrzH']"	"['1za3B', '1za3H']"	0.9490302179391793	0.0	0.7927841508969088	0.0	74.55357142857143	TRUE	"70-80"
1jnhB	6mg4A	30.8	"['1jn6B', '1jnhB']"	"['6mg5B', '6mg4A']"	0.7974376219109222	0.0	0.6754075376091161	0.0	35.204081632653065	TRUE	"30-40"
1jnhB	5lspH	58.64	"['1jn6B', '1jnhB']"	"['5lspS', '5lspH']"	-0.8894267831188669	0.0	-0.6978635469883377	0.0	59.80861244019139	TRUE	"50-60"
1jnhB	1bbdH	72.48	"['1jn6B', '1jnhB']"	"['1a3rH', '1bbdH']"	0.8836248729391072	0.0	0.7320224518684569	0.0	73.42995169082126	TRUE	"70-80"
1jnhB	3dggD	79.82	"['1jn6B', '1jnhB']"	"['3dggB', '3dggD']"	-0.8942085463279517	0.0	-0.7147064414655722	0.0	78.74396135265701	TRUE	"70-80"
1jnhB	4fqhA	59.28	"['1jn6B', '1jnhB']"	"['4fqvJ', '6cnvH']"	0.9370227894620259	0.0	0.7374970181795268	0.0	61.35265700483091	TRUE	"50-60"
1jnhB	3g5zB	62.9	"['1jn6B', '1jnhB']"	"['3g5zB', '3g5xB']"	-0.8010682319463611	0.0	-0.6460255412634486	0.0	65.38461538461539	TRUE	"60-70"
1jnhB	5c7xL	27.68	"['1jn6B', '1jnhB']"	"['5c7xN', '5d7sL']"	0.8281664622072591	0.0	0.7102936001527493	0.0	32.804232804232804	TRUE	"20-30"
1jnhB	1jpsH	58.45	"['1jn6B', '1jnhB']"	"['1pg7I', '1jpsH']"	0.9001019897354644	0.0	0.746772995098082	0.0	59.61538461538461	TRUE	"50-60"
4nrxH	1bbdH	55.84	"['4nrxA', '4nrzH']"	"['1a3rH', '1bbdH']"	-0.9312220012125492	0.0	-0.7735209194818191	0.0	59.905660377358494	TRUE	"50-60"
4nrxH	5y2mI	69.29	"['4nrxA', '4nrzH']"	"['5y2kA', '5y2mK']"	-0.8896292323006144	0.0	-0.7344162604634294	0.0	73.0232558139535	TRUE	"60-70"
4nrxH	5i17B	75.54	"['4nrxA', '4nrzH']"	"['4dn4H', '4dn3H']"	-0.96187355380475	0.0	-0.8093619514321556	0.0	78.19905213270142	TRUE	"70-80"
4nrxH	6c6xE	64.81	"['4nrxA', '4nrzH']"	"['6c6xC', '6c6yH']"	0.9617812548871113	0.0	0.7931766081993455	0.0	68.57142857142857	TRUE	"60-70"
4nrxH	5az2H	56.65	"['4nrxA', '4nrzH']"	"['5az2H', '5e8dH']"	0.9467412610303438	0.0	0.7983516925328972	0.0	61.502347417840376	TRUE	"50-60"
4nrxH	3skjH	70.76	"['4nrxA', '4nrzH']"	"['3skjI', '3skjH']"	0.9499752630680228	0.0	0.8070742489149956	0.0	72.39819004524887	TRUE	"70-80"
4nrxH	1knoB	54.98	"['4nrxA', '4nrzH']"	"['2gfbJ', '1knoB']"	0.5397358750122304	0.0	0.6840423904809322	0.0	58.68544600938967	TRUE	"50-60"
4nrxH	1a4kB	70.87	"['4nrxA', '4nrzH']"	"['1a4jB', '1a4kH']"	-0.9710334803680818	0.0	-0.824969929221169	0.0	73.58490566037736	TRUE	"70-80"
4nrxH	5xhvH	72.96	"['4nrxA', '4nrzH']"	"['5xhvP', '5xhvH']"	0.959941303130372	0.0	0.8117139945831038	0.0	75.46296296296296	TRUE	"70-80"
4nrxH	6d9gA	60.17	"['4nrxA', '4nrzH']"	"['6d9gA', '6d9gC']"	0.9648780629383906	0.0	0.7799913511844395	0.0	63.42592592592593	TRUE	"60-70"
4nrxH	3ulsH	64.22	"['4nrxA', '4nrzH']"	"['3ulsH', '3ulvD']"	-0.9590775004774369	0.0	-0.8064646055997806	0.0	69.19431279620854	TRUE	"60-70"
4nrxH	6bliA	69.23	"['4nrxA', '4nrzH']"	"['6bliG', '6bliA']"	-0.9712567832537631	0.0	-0.8164865620175352	0.0	69.54545454545455	TRUE	"60-70"
4nrxH	5m6aA	32.91	"['4nrxA', '4nrzH']"	"['5m6aA', '5m6aC']"	0.9130006608926887	0.0	0.719307837017441	0.0	37.81094527363184	TRUE	"30-40"
4nrxH	1s78D	71.37	"['4nrxA', '4nrzH']"	"['4llwA', '1s78F']"	0.9360680437634321	0.0	0.7933863873521175	0.0	73.23943661971832	TRUE	"70-80"
4nrxH	1hklH	72.96	"['4nrxA', '4nrzH']"	"['1hklH', '1aj7H']"	-0.9775991886138192	0.0	-0.8495363105951401	0.0	77.61904761904762	TRUE	"70-80"
4nrxH	3mo1B	69.66	"['4nrxA', '4nrzH']"	"['3mnvB', '3mo1B']"	-0.9838493018291362	0.0	-0.8679293706823199	0.0	73.91304347826086	TRUE	"60-70"
4nrxH	3g5zB	49.15	"['4nrxA', '4nrzH']"	"['3g5zB', '3g5xB']"	0.9733751333041195	0.0	0.8281809233406467	0.0	54.32692307692307	TRUE	"40-50"
4nrxH	4ij3C	53.22	"['4nrxA', '4nrzH']"	"['5d96J', '4ij3C']"	0.9420388824359875	0.0	0.7754989169086891	0.0	57.54716981132076	TRUE	"50-60"
4nrxH	5lspH	75.54	"['4nrxA', '4nrzH']"	"['5lspS', '5lspH']"	0.9859286946923469	0.0	0.8578366674168547	0.0	78.03738317757009	TRUE	"70-80"
4nrxH	4risH	88.89	"['4nrxA', '4nrzH']"	"['4hpoH', '4risH']"	-0.8271359748399708	0.0	-0.6508075801085262	0.0	88.94009216589862	TRUE	"80-90"
4nrxH	4yhmH	73.82	"['4nrxA', '4nrzH']"	"['4ygvF', '4yhlH']"	0.9407076277066859	0.0	0.7649953674091312	0.0	76.74418604651163	TRUE	"70-80"
4nrxH	4u6hA	54.55	"['4nrxA', '4nrzH']"	"['4u6hA', '4u6hC']"	0.9781787394765794	0.0	0.822457017869823	0.0	57.74647887323944	TRUE	"50-60"
4nrxH	5vh4H	69.07	"['4nrxA', '4nrzH']"	"['6ugvA', '6uguH']"	0.9813949844441698	0.0	0.8372718663593842	0.0	72.42990654205607	TRUE	"60-70"
4nrxH	4s1rH	70.64	"['4nrxA', '4nrzH']"	"['4s1rH', '4xnyH']"	0.68918835644449	0.0	0.5383622333967644	0.0	70.35398230088495	TRUE	"70-80"
4nrxH	4eowH	72.41	"['4nrxA', '4nrzH']"	"['4eowH', '5zmjH']"	0.6514334882301153	0.0	0.49787094302294876	0.0	73.30316742081448	TRUE	"70-80"
4nrxH	1d5iH	75.32	"['4nrxA', '4nrzH']"	"['1axsH', '1d5iH']"	0.9746847501042338	0.0	0.8010194482213211	0.0	78.24074074074075	TRUE	"70-80"
4nrxH	4nztL	31.78	"['4nrxA', '4nrzH']"	"['4fqyL', '6cnvL']"	0.8265047394280215	0.0	0.6725590246728325	0.0	36.68341708542713	TRUE	"30-40"
4nrxH	3g6dH	74.15	"['4nrxA', '4nrzH']"	"['3g6aH', '3g6dH']"	-0.9834917050024644	0.0	-0.831685368389766	0.0	77.20930232558139	TRUE	"70-80"
4nrxH	7jx3C	71.91	"['4nrxA', '4nrzH']"	"['7jxcH', '7jx3C']"	-0.9558903412617706	0.0	-0.7990711741367036	0.0	75.96153846153845	TRUE	"70-80"
4nrxH	4lvhB	69.91	"['4nrxA', '4nrzH']"	"['4lvhK', '4uv7H']"	0.8376872923346426	0.0	0.6876318063822754	0.0	72.38095238095238	TRUE	"60-70"
4nrxH	4gsdH	69.49	"['4nrxA', '4nrzH']"	"['4xnqH', '4gsdH']"	-0.9660011532480952	0.0	-0.8251588078126598	0.0	72.76995305164318	TRUE	"60-70"
4nrxH	4ki5C	55.41	"['4nrxA', '4nrzH']"	"['4xzuA', '4xzuE']"	0.9826909369483485	0.0	0.83034633886476	0.0	60.38647342995169	TRUE	"50-60"
4nrxH	5a16A	49.36	"['4nrxA', '4nrzH']"	"['5a16A', '4yzfI']"	0.9632166450351995	0.0	0.8138281396247313	0.0	52.31481481481482	TRUE	"40-50"
4nrxH	6dlbH	77.25	"['4nrxA', '4nrzH']"	"['4hkxA', '4hk3J']"	-0.9263406411278241	0.0	-0.769126155961697	0.0	74.65437788018433	TRUE	"70-80"
4nrxH	6glwH	73.62	"['4nrxA', '4nrzH']"	"['6glwH', '6glwC']"	0.9662645961364468	0.0	0.8178908552791869	0.0	75.57603686635944	TRUE	"70-80"
4nrxH	5bk0B	70.13	"['4nrxA', '4nrzH']"	"['6azxC', '5bk0B']"	0.9814385453923241	0.0	0.8420191621805114	0.0	71.42857142857143	TRUE	"70-80"
4nrxH	5w1gH	66.81	"['4nrxA', '4nrzH']"	"['5w1mF', '5w1gH']"	-0.9664585605171853	0.0	-0.8156747170251533	0.0	71.16279069767441	TRUE	"60-70"
4ntzA	4ikeA	39.42	"['4nu0A', '4w5hA']"	"['4jl8A', '2rh5B']"	0.9356661155510191	0.0	0.8452378372369814	0.0	40.609137055837564	FALSE	"30-40"
4ntzA	3hpqA	38.53	"['4nu0A', '4w5hA']"	"['1e4vB', '4akeA']"	0.9525442883928252	0.0	0.8642630268047633	0.0	40.4040404040404	FALSE	"30-40"
4ntzA	1dvrA	40.0	"['4nu0A', '4w5hA']"	"['3akyA', '1dvrB']"	0.6334195783249091	0.0	0.6561891386494525	0.0	40.20100502512563	FALSE	"40-50"
4nztL	3hmwH	32.44	"['4fqyL', '6cnvL']"	"['3hmxH', '3hmwH']"	-0.6965386602134149	0.0	-0.5575439045927284	0.0	36.26943005181347	TRUE	"30-40"
4nztL	5i17B	31.08	"['4fqyL', '6cnvL']"	"['4dn4H', '4dn3H']"	-0.8192274190991656	0.0	-0.6855987830150945	0.0	34.01015228426396	TRUE	"30-40"
4nztL	7bwjL	82.49	"['4fqyL', '6cnvL']"	"['6txzL', '6txzM']"	-0.9156186733500167	0.0	-0.7263365356847898	0.0	83.2512315270936	TRUE	"80-90"
4nztL	4x8jL	43.06	"['4fqyL', '6cnvL']"	"['4x8jB', '4x8jL']"	-0.9156137486019886	0.0	-0.7171469283994253	0.0	45.36082474226804	TRUE	"40-50"
4nztL	1d5iH	30.49	"['4fqyL', '6cnvL']"	"['1axsH', '1d5iH']"	0.8225399600091556	0.0	0.6690336546288894	0.0	34.21052631578947	TRUE	"30-40"
4nztL	2dd8L	75.12	"['4fqyL', '6cnvL']"	"['2g75D', '2dd8L']"	0.9678615323516678	0.0	0.810705192402686	0.0	75.24752475247524	TRUE	"70-80"
4nztL	6ugsL	41.36	"['4fqyL', '6cnvL']"	"['5vh4B', '5vh3B']"	-0.8952833752375563	0.0	-0.7012400396881611	0.0	45.40816326530612	TRUE	"40-50"
4nztL	4xnqA	76.19	"['4fqyL', '6cnvL']"	"['4xnmA', '4gsdL']"	0.9257217137327889	0.0	0.730307038469519	0.0	77.11442786069652	TRUE	"70-80"
4nztL	4fqhA	29.74	"['4fqyL', '6cnvL']"	"['4fqvJ', '6cnvH']"	-0.7243511540719788	0.0	-0.5599891784519194	0.0	33.67875647668394	TRUE	"20-30"
4nztL	3lmjH	30.74	"['4fqyL', '6cnvL']"	"['3lqaH', '3lmjH']"	-0.8154587993402838	0.0	-0.6533892534204943	0.0	33.82352941176471	TRUE	"30-40"
4nztL	3mj9L	56.81	"['4fqyL', '6cnvL']"	"['3mj8L', '3mj9L']"	0.9617426684003009	0.0	0.7916221565040122	0.0	56.930693069306926	TRUE	"50-60"
4nztL	6nisL	90.74	"['4fqyL', '6cnvL']"	"['6nipB', '6nisL']"	0.9144888546298675	0.0	0.7175531216884887	0.0	90.33816425120773	TRUE	"90-100"
4nztL	4nrxH	31.36	"['4fqyL', '6cnvL']"	"['4nrxA', '4nrzH']"	0.8272724594410382	0.0	0.6735837133446936	0.0	36.18090452261307	TRUE	"30-40"
4nztL	4o5lL	89.81	"['4fqyL', '6cnvL']"	"['4o5iT', '4o5lL']"	0.9598466235280801	0.0	0.7635886768273594	0.0	89.85507246376811	TRUE	"80-90"
4nztL	1i9rL	42.99	"['4fqyL', '6cnvL']"	"['1i9rM', '6bjzL']"	0.9244237839594976	0.0	0.7611114052366903	0.0	46.5	TRUE	"40-50"
4nztL	4risH	31.0	"['4fqyL', '6cnvL']"	"['4hpoH', '4risH']"	-0.8889536086292326	0.0	-0.7125839673031514	0.0	36.41025641025641	TRUE	"30-40"
4nztL	6c6yB	42.66	"['4fqyL', '6cnvL']"	"['6c6xB', '6c6yL']"	-0.9117936360224707	0.0	-0.7106728131162557	0.0	45.45454545454545	TRUE	"40-50"
4nztL	1uj3A	41.74	"['4fqyL', '6cnvL']"	"['5ob5L', '1pg7L']"	-0.929480411212983	0.0	-0.7416631918864125	0.0	45.78947368421053	TRUE	"40-50"
4nztL	5drxL	39.82	"['4fqyL', '6cnvL']"	"['6b0gC', '6nb8L']"	0.9156110334986589	0.0	0.6870701808010747	0.0	43.56435643564357	TRUE	"30-40"
4nztL	3fctA	44.61	"['4fqyL', '6cnvL']"	"['1ngxA', '1n7mH']"	-0.8870811581544409	0.0	-0.7022491818034067	0.0	47.12041884816754	TRUE	"40-50"
4nztL	3eobL	42.86	"['4fqyL', '6cnvL']"	"['3eobA', '3eo9L']"	-0.9060180004932122	0.0	-0.6811398507637192	0.0	45.7286432160804	TRUE	"40-50"
4nztL	3ulsL	80.09	"['4fqyL', '6cnvL']"	"['3uluC', '3ulsL']"	-0.9341201747414224	0.0	-0.7612820051980256	0.0	80.88235294117648	TRUE	"80-90"
4nztL	5m76A	80.56	"['4fqyL', '6cnvL']"	"['5m76B', '5m76A']"	0.9391509404540159	0.0	0.773831840524507	0.0	80.09708737864078	TRUE	"80-90"
4nztL	5t4zL	80.56	"['4fqyL', '6cnvL']"	"['5t4zB', '5t4zL']"	-0.9588545798819128	0.0	-0.807610250079701	0.0	80.09708737864078	TRUE	"80-90"
4nztL	6oc7L	78.4	"['4fqyL', '6cnvL']"	"['6vbqB', '6phdL']"	-0.896250336689302	0.0	-0.7119425725675845	0.0	77.83251231527095	TRUE	"70-80"
4nztL	1um4L	40.09	"['4fqyL', '6cnvL']"	"['1aj7L', '2rcsL']"	-0.9342761317897865	0.0	-0.7398877427890983	0.0	42.71356783919598	TRUE	"40-50"
4nztL	6a77L	40.49	"['4fqyL', '6cnvL']"	"['6a77L', '6a76L']"	-0.8756895054178996	0.0	-0.6515485040991698	0.0	43.22916666666667	TRUE	"40-50"
